parkcode,name,lat,long,description
/wiki/Anclote_Key_Preserve_State_Park,Anclote Key Preserve State Park,28.19,-82.85,"b'Anclote Key Preserve State Park is a Florida State Park and historic site, located on Anclote Key three miles (5\xc2\xa0km) off Tarpon Springs along the Atlantic coastal plain. This state park is only accessible by boat. Amenities include primitive camping on the northern portion of the island as well as picnic pavilions and grills. Wildlife includes  the American oystercatcher, bald eagle and piping plover. The park is unique in that a lighthouse, built in 1887, is on the southern end of the key in Pinellas County, Florida. Three Rooker Island, south of Anclote and part of the preserve, remains an important Gulf Coast beach-nesting bird sanctuary.'"
/wiki/Avalon_State_Park,Avalon State Park,27.55,-80.32,"b'Avalon State Park is a Florida State Park, located on North Hutchinson Island, 4 miles north of Fort Pierce Inlet State Park, along A1A.'"
/wiki/Bahia_Honda_State_Park,Bahia Honda Key,24.66,-81.26,"b'Bahia Honda (meaning deep bay, in Spanish, locally pronounced: BAY-ah HON-da [\xcb\x88be\xc9\xaa\xc9\x99 \xcb\x88h\xc9\x92nd\xc9\x99], also pronounced (in Spanish): Bah-EE-ah OWN-dah [ba\xcb\x88ia \xcb\x88onda]) is an island in the lower Florida Keys.'"
/wiki/The_Barnacle_Historic_State_Park,The Barnacle Historic State Park,25.72,-80.24,"b'The Barnacle Historic State Park is a 5-acre (2.0\xc2\xa0ha) Florida State Park in the Coconut Grove neighborhood of Miami, Florida at 3485 Main Highway.'"
/wiki/Big_Lagoon_State_Park,Big Lagoon State Park,30.32,-87.40,"b'First acquired in 1977, Big Lagoon State Park is a 705-acre (2.85\xc2\xa0km2) Florida State Park located on the northwestern Florida coast, approximately 10 miles (16\xc2\xa0km) southwest of Pensacola on Gulf Beach Highway.  It encompasses the northern boundary of Big Lagoon as it snakes toward Pensacola Bay to the east.  Wild Grande Lagoon and its minor tributaries lay within the boundaries of the park, as does the alligator-inhabited Long Pond, a man-made freshwater pond.'"
/wiki/Big_Shoals_State_Park,Big Shoals State Park,30.34,-82.68,"b'Big Shoals State Park in Hamilton County, Florida[1] is a Florida State Park. It is approximately one mile (1.6\xc2\xa0km) east of White Springs, off US 41. The park is situated on the Suwannee River and features Limestone bluffs as well as the biggest whitewater rapids in all of Florida. The park also features more than 28 miles (45\xc2\xa0km) of hiking and nature trails, and freshwater fishing.[2]'"
/wiki/Bill_Baggs_Cape_Florida_State_Park,Bill Baggs Cape Florida State Park,25.67,-80.16,"b'Bill Baggs Cape Florida State Recreation Area occupies approximately the southern third of the island of Key Biscayne, at coordinates 25\xc2\xb040\xe2\x80\xb225\xe2\x80\xb3N 80\xc2\xb009\xe2\x80\xb234\xe2\x80\xb3W\xef\xbb\xbf / \xef\xbb\xbf25.67361\xc2\xb0N 80.15944\xc2\xb0W\xef\xbb\xbf / 25.67361; -80.15944. This park includes the Cape Florida Light, the oldest standing structure in Greater Miami.[1] In 2005, it was ranked as having the 8th best beach in the country,[2][3] and in 2013 Forbes ranked it at 7th.[4]'"
/wiki/Blackwater_River_State_Park,Blackwater River State Park,30.71,-86.88,"b'Blackwater River State Park is a Florida State Park located fifteen miles northeast of Milton, near Harold, off U.S. 90. The address is 7720 Deaton Bridge Road.'"
/wiki/Blue_Spring_State_Park,Blue Spring State Park,28.95,-81.34,"b'Blue Spring State Park is a state park located west of Orange City, Florida, in the United States. The park is a popular tourist destination; available activities include canoeing, SCUBA diving, kayaking, fishing, camping, hiking, wildlife watching, and swimming. The spring in the park (Volusia Blue Spring) is the largest on the St. Johns River. Due to its relatively warm temperature of 73\xc2\xa0\xc2\xb0F (23\xc2\xa0\xc2\xb0C), the spring attracts many Florida manatees during the winter. About 102\xc2\xa0million US gallons (390,000\xc2\xa0m3) of water flow out of Blue Spring into the St. Johns River every day.[1]'"
/wiki/Bulow_Creek_State_Park,Bulow Creek State Park,29.41,-81.13,"b'Bulow Creek State Park is a Florida State Park located five miles (8\xc2\xa0km) north of Ormond Beach. It is on Old Dixie Highway (CR 4011), next to the Atlantic Ocean. The park is adjacent to Bulow Plantation Ruins Historic State Park, and close to North Peninsula State Park, Gamble Rogers Memorial State Recreation Area and Tomoka State Park.'"
/wiki/Bulow_Plantation_Ruins_Historic_State_Park,Bulow Plantation Ruins Historic State Park,29.44,-81.14,"b'Bulow Plantation Ruins Historic State Park is a Florida State Park in Flagler Beach, Florida. It is three miles west of Flagler Beach on CR 2001, south of SR 100, and contains the ruins of an ante-bellum plantation and its sugar mill, built of coquina, a fossiliferous sedimentary rock composed of shells. It was the largest plantation in East Florida, and was operated with the forced labor of enslaved Africans and African Americans.[2]'"
/wiki/Caladesi_Island_State_Park,Caladesi Island State Park,28.02,-82.82,"b'Caladesi Island State Park is a Florida State Park located on Caladesi Island in the Gulf of Mexico, across St. Joseph Sound to the west of Dunedin, Florida, and north of Clearwater Beach.'"
/wiki/Camp_Helen_State_Park,Camp Helen State Park,30.28,-85.99,"b'Camp Helen State Park is a Florida State Park and historic site located west of Panama City Beach, in northwestern Florida. The park is south of U.S. 98, and bounded by the Gulf of Mexico and Lake Powell (one of the largest coastal dune lakes in the state). The park was added to the National Register of Historic Places on May 24, 2012.[2]'"
/wiki/Cayo_Costa_State_Park,Cayo Costa State Park,26.67,-82.25,"b'Cayo Costa State Park is a state park in the U.S. state of Florida, on Cayo Costa (formerly known as La Costa Island or Padilla Rancho), an island directly south of Boca Grande (Gasparilla Island) and just north of North Captiva Island, approximately 12 miles (19\xc2\xa0km) west of Cape Coral. The park is accessible only by charter boat (with or without captain), private boat, ferry[1] or helicopter.'"
/wiki/Cedar_Key_Scrub_State_Reserve,Cedar Key Scrub State Reserve,29.19,-83.03,"b'The Cedar Key Scrub State Reserve is a Florida State Park, located six miles (10\xc2\xa0km) northeast of Cedar Key on State Road 24.'"
/wiki/Cedar_Key_Museum_State_Park,Cedar Key Museum State Park,29.15,-83.05,"b'Cedar Key State Museum is a Florida State Park located at 12231 SW 166th Court, Cedar Key, Florida. The museum displays items collected by Saint Clair Whitman, a local resident who established the first museum in his home. His collection included such items as sea shells and Indian artifacts.[1] The museum displays these as well as dioramas depicting life around Cedar Key and contains a large collection of related historical information.[2]'"
/wiki/Charlotte_Harbor_Preserve_State_Park,Charlotte Harbor Preserve State Park,26.87,-82.02,"b'Charlotte Harbor Preserve State Park is a 46,000-acre (190\xc2\xa0km2) Florida State Park, composed of islands and land that surrounds Charlotte Harbor. It is part of the Southwest Florida Water Management District and protects the Gasparilla Sound/ Charlotte Harbor, Cape Haze, Matlacha Pass, and Pine Island Sound aquatic preserves.[1] It is site 22 on southern section of the Great Florida Birding Trail and offers boating, paddling, fishing, and hiking.[1]'"
/wiki/Collier-Seminole_State_Park,Collier-Seminole State Park,25.98,-81.60,"b'Collier-Seminole State Park is a Florida State Park located on US 41, 17 miles (27\xc2\xa0km) south of Naples, Florida. The park is the home of a National Historic Mechanical Engineering Landmark, the Bay City Walking Dredge used to build the Tamiami Trail through the Everglades. The park includes of 6,430 acres (26\xc2\xa0km2) of mangrove swamp, cypress swamps, salt marshes, mangrove river estuaries, and pine flatwoods. Among the wildlife of the park are American alligators, raccoons, ospreys, and American white ibis. brown pelicans, wood storks, bald eagles, red-cockaded woodpeckers, American crocodiles, Florida black bears (Ursus americanus floridanus) and Big Cypress fox squirrels (Sciurus niger avicennia) also inhabit the park.'"
/wiki/Colt_Creek_State_Park,Colt Creek State Park,28.30,-82.06,"b'Colt Creek State Park is a Florida State Park in Central Florida, 16 miles (26\xc2\xa0km) north of Lakeland off of State Road 471. This 5,067 acre park nestled within the Green Swamp Wilderness Area and named after one of the tributaries that flows through the property was opened to the public on January 20, 2007. [1] Composed mainly of pine flatwoods, cypress domes and open pasture land, this piece of pristine wilderness is home to many animal species including the American bald eagle, Southern fox squirrel, gopher tortoise, white-tailed deer, wild turkey and bobcat.'"
/wiki/Constitution_Convention_Museum_State_Park,Constitution Convention Museum State Park,29.79,-85.30,"b""Constitution Convention Museum State Park is a Florida State Park located just outside Port St. Joe, off US 98, in northwestern Florida. The 14-acre (57,000\xc2\xa0m2) park contains a museum with examples of 19th-century life in the former town of St. Joseph, and features life-sized figures with audio presentations about the state's first Constitutional Convention. The address is 200 Allen Memorial Way."""
/wiki/Crystal_River_Archaeological_State_Park,Crystal River Archaeological State Park,28.91,-82.63,"b'Crystal River State Archaeological Site is a 61-acre (250,000\xc2\xa0m2) Florida State Park located on the Crystal River and within the Crystal River Preserve State Park. The park is located two miles (3\xc2\xa0km) northwest of the city of Crystal River, on Museum Point off U.S. 19/98.'"
/wiki/Curry_Hammock_State_Park,Curry Hammock State Park,24.74,-80.98,"b'Curry Hammock State Park is a Florida State Park, located along both sides of US 1, starting at mile marker 56.2 on Crawl Key in the Florida Keys.'"
/wiki/Dade_Battlefield_Historic_State_Park,Dade Battlefield Historic State Park,28.65,-82.13,"b'Dade Battlefield Historic State Park is a state park located on County Road 603 between Interstate 75 (Exit 314) and U.S. Route 301 in Sumter County, Florida. The 80-acre (32\xc2\xa0ha) park includes 40 acres (160,000\xc2\xa0m2) of pine flatwoods  and a live oak hammock.  Also called the Dade Massacre site, it preserves the Second Seminole War battlefield where tribal Seminole warriors fought soldiers under the command of Major Francis L. Dade on December 28, 1835. Each year, on the weekend after Christmas (as close to the original date as possible), the Dade Battlefield Society sponsors a reenactment of the battle that started the Second Seminole War.'"
/wiki/Dagny_Johnson_Key_Largo_Hammock_Botanical_State_Park,Dagny Johnson Key Largo Hammock Botanical State Park,25.18,-80.37,"b'The Dagny Johnson Key Largo Hammock Botanical State Park is a Florida State Park, located in the center of Key Largo in the Florida Keys, on County Road 905, one-quarter mile north of its intersection with the Overseas Highway (US 1).'"
